text_id,clause,answer,evidence,justification
authority_00036,A_order_stance,0,,"The text does not explicitly take a stance about obedience, deference, or social order."
authority_00036,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00036,A_assess_authority,0,,"O texto apenas afirma que Napoleão, De Gaulle e Le Pen são nacionalistas, sem avaliar a legitimidade, o exercício de poder ou a confiança de qualquer um deles enquanto detentores de poder."
authority_00037,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00037,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00037,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00037,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00037,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00037,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00037,A_assess_authority,0,,"The text does not explicitly evaluate Le Pen, Trump, or any authority in their power role, but merely disagrees with inventing unfounded claims."
authority_00038,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00038,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00038,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00038,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00038,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00038,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00038,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00039,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00039,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00039,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00039,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal toward one's own group.
authority_00039,A_order_stance,0,,"The text does not take a stance supporting or opposing obedience, deference, or social order."
authority_00039,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00039,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but rather criticizes the approach of Le Pen and compares it to FBI officials and internet trolls."
authority_00040,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00040,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00040,X_proportionality,1,É uma desonestidade do caralho.,"The text expresses concern about dishonesty in a situation involving hidden elements, implying a perceived unfairness or lack of merit."
authority_00040,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00040,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00040,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00040,A_assess_authority,0,,"The text does not evaluate the creator's authority or conduct in exercising power, but rather criticizes the act of deception in a personal context."
authority_00041,D_entity,0,,"The text does not mention any authority, authority-holder, or social order such as a ruler, leader, politician, government, police, court, military, employer, boss, parent, teacher, law, rule, institution, tradition, or 'the rules/order' of a community."
authority_00041,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00041,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00041,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00041,A_order_stance,0,,"The text does not explicitly praise, demand, or condemn obedience, deference, or social order."
authority_00041,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00041,A_assess_authority,0,,"The text does not evaluate the authority of a leader or institution in the context of power, but rather describes a situation involving a leader's decision and its consequences."
authority_00042,D_entity,0,,"The text does not name or refer to any authority, authority-holder, or social order."
